Postnummer;Poststed;FylkeKode;Fylke;KommuneKode;Kommune;PostnummerKategoriKode;PostnummerKategori;Latitude;Longitude
6878;VEITASTROND;14;SOGN OG FJORDANE;1426;LUSTER;G;Gateadresser og stedsadresser;61.4731980;7.0441220
6879;SOLVORN;14;SOGN OG FJORDANE;1426;LUSTER;G;Gateadresser og stedsadresser;61.3010900;7.2389200
6881;ÅRDALSTANGEN;14;SOGN OG FJORDANE;1424;ÅRDAL;P;Postbokser;61.2357200;7.7032300
6882;ØVRE ÅRDAL;14;SOGN OG FJORDANE;1424;ÅRDAL;P;Postbokser;61.3106200;7.8089200
6884;ØVRE ÅRDAL;14;SOGN OG FJORDANE;1424;ÅRDAL;G;Gateadresser og stedsadresser;61.3102270;7.7992630
6885;ÅRDALSTANGEN;14;SOGN OG FJORDANE;1424;ÅRDAL;G;Gateadresser og stedsadresser;62.2361570;7.7011880
6886;LÆRDAL;14;SOGN OG FJORDANE;1422;LÆRDAL;P;Postbokser;61.0977000;7.4821300
6887;LÆRDAL;14;SOGN OG FJORDANE;1422;LÆRDAL;G;Gateadresser og stedsadresser;61.0983520;7.4811740
6888;BORGUND;14;SOGN OG FJORDANE;1422;LÆRDAL;G;Gateadresser og stedsadresser;61.0586180;7.8171160
6891;VIK I SOGN;14;SOGN OG FJORDANE;1417;VIK;P;Postbokser;61.0890800;6.5908800
6893;VIK I SOGN;14;SOGN OG FJORDANE;1417;VIK;G;Gateadresser og stedsadresser;61.0847100;6.5780900
6894;VANGSNES;14;SOGN OG FJORDANE;1417;VIK;G;Gateadresser og stedsadresser;61.1733770;6.6398620
6895;FEIOS;14;SOGN OG FJORDANE;1417;VIK;G;Gateadresser og stedsadresser;61.1485680;6.7511200
6896;FRESVIK;14;SOGN OG FJORDANE;1417;VIK;G;Gateadresser og stedsadresser;61.0677000;6.9327900
6898;BALESTRAND;14;SOGN OG FJORDANE;1418;BALESTRAND;P;Postbokser;61.2100100;6.5373100
6899;BALESTRAND;14;SOGN OG FJORDANE;1418;BALESTRAND;G;Gateadresser og stedsadresser;61.2103120;6.5362640
6900;FLORØ;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5999880;5.0328110
6901;FLORØ;14;SOGN OG FJORDANE;1401;FLORA;P;Postbokser;61.6005900;5.0439700
6902;FLORØ;14;SOGN OG FJORDANE;1401;FLORA;P;Postbokser;61.6005900;5.0439700
6903;FLORØ;14;SOGN OG FJORDANE;1401;FLORA;P;Postbokser;61.6005900;5.0439700
6909;FLORØ;14;SOGN OG FJORDANE;1401;FLORA;P;Postbokser;61.5983000;5.0621500
6912;KINN;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5625200;4.7694700
6914;SVANØYBUKT;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.4944600;5.1116700
6915;ROGNALDSVÅG;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5640100;4.7922600
6916;BAREKSTAD;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.6684000;4.8888000
6917;BATALDEN;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.6380270;4.8127630
6918;SØR-SKORPA;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5871000;4.8125000
6919;TANSØY;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.4938000;4.9659000
6921;HARDBAKKE;14;SOGN OG FJORDANE;1412;SOLUND;P;Postbokser;61.0718640;4.8403540
6924;HARDBAKKE;14;SOGN OG FJORDANE;1412;SOLUND;G;Gateadresser og stedsadresser;61.0721140;4.8405690
6926;KRAKHELLA;14;SOGN OG FJORDANE;1412;SOLUND;G;Gateadresser og stedsadresser;61.1636500;4.9626700
6927;YTRØYGREND;14;SOGN OG FJORDANE;1412;SOLUND;G;Gateadresser og stedsadresser;61.0794600;4.6899100
6928;KOLGROV;14;SOGN OG FJORDANE;1412;SOLUND;G;Gateadresser og stedsadresser;61.0073220;4.6700190
6929;HERSVIKBYGDA;14;SOGN OG FJORDANE;1412;SOLUND;G;Gateadresser og stedsadresser;61.1729000;4.8963400
6940;EIKEFJORD;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5852300;5.4600500
6941;EIKEFJORD;14;SOGN OG FJORDANE;1401;FLORA;P;Postbokser;61.5885900;5.4611700
6942;SVORTEVIK;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5039000;5.2432000
6944;STAVANG;14;SOGN OG FJORDANE;1401;FLORA;G;Gateadresser og stedsadresser;61.5345610;5.1823710
6946;LAVIK;14;SOGN OG FJORDANE;1416;HØYANGER;P;Postbokser;61.1048600;5.5082100
6947;LAVIK;14;SOGN OG FJORDANE;1416;HØYANGER;G;Gateadresser og stedsadresser;61.1050000;5.5124100
6951;LEIRVIK I SOGN;14;SOGN OG FJORDANE;1413;HYLLESTAD;P;Postbokser;61.1371900;5.3481300
6953;LEIRVIK I SOGN;14;SOGN OG FJORDANE;1413;HYLLESTAD;G;Gateadresser og stedsadresser;61.1295700;5.3548300
6957;HYLLESTAD;14;SOGN OG FJORDANE;1413;HYLLESTAD;G;Gateadresser og stedsadresser;61.1675830;5.3014180
6958;SØRBØVÅG;14;SOGN OG FJORDANE;1413;HYLLESTAD;B;Både gateadresser og postbokser;61.2259840;5.1744750
6961;DALE I SUNNFJORD;14;SOGN OG FJORDANE;1429;FJALER;P;Postbokser;61.3639700;5.4000000
6963;DALE I SUNNFJORD;14;SOGN OG FJORDANE;1429;FJALER;G;Gateadresser og stedsadresser;61.3616500;5.3969500
6964;KORSSUND;14;SOGN OG FJORDANE;1429;FJALER;G;Gateadresser og stedsadresser;61.2535610;4.9925140
6966;GUDDAL;14;SOGN OG FJORDANE;1429;FJALER;G;Gateadresser og stedsadresser;61.2463000;5.5300000
6967;HELLEVIK I FJALER;14;SOGN OG FJORDANE;1429;FJALER;G;Gateadresser og stedsadresser;61.3025820;5.1757620
6968;FLEKKE;14;SOGN OG FJORDANE;1429;FJALER;B;Både gateadresser og postbokser;61.3157900;5.3632900
6969;STRAUMSNES;14;SOGN OG FJORDANE;1429;FJALER;G;Gateadresser og stedsadresser;61.3366000;5.2079300
6971;SANDE I SUNNFJORD;14;SOGN OG FJORDANE;1430;GAULAR;P;Postbokser;61.3261400;5.7977700
6973;SANDE I SUNNFJORD;14;SOGN OG FJORDANE;1430;GAULAR;G;Gateadresser og stedsadresser;61.3274600;5.7998800
6975;SKILBREI;14;SOGN OG FJORDANE;1430;GAULAR;G;Gateadresser og stedsadresser;61.3814000;5.8180000
6977;BYGSTAD;14;SOGN OG FJORDANE;1430;GAULAR;B;Både gateadresser og postbokser;61.3758900;5.6534300
6978;VIKSDALEN;14;SOGN OG FJORDANE;1430;GAULAR;G;Gateadresser og stedsadresser;61.3501900;6.1186600
6980;ASKVOLL;14;SOGN OG FJORDANE;1428;ASKVOLL;G;Gateadresser og stedsadresser;61.3495000;5.0769100
6981;HOLMEDAL;14;SOGN OG FJORDANE;1428;ASKVOLL;P;Postbokser;61.3533800;5.1783900
6982;HOLMEDAL;14;SOGN OG FJORDANE;1428;ASKVOLL;G;Gateadresser og stedsadresser;61.3564200;5.1788700
6983;KVAMMEN;14;SOGN OG FJORDANE;1428;ASKVOLL;B;Både gateadresser og postbokser;61.4588500;5.4161100
6984;STONGFJORDEN;14;SOGN OG FJORDANE;1428;ASKVOLL;G;Gateadresser og stedsadresser;61.4272400;5.1695300
6985;ATLØY;14;SOGN OG FJORDANE;1428;ASKVOLL;B;Både gateadresser og postbokser;61.3276000;5.0299000
6986;VÆRLANDET;14;SOGN OG FJORDANE;1428;ASKVOLL;G;Gateadresser og stedsadresser;61.3040000;4.7398000
6987;BULANDET;14;SOGN OG FJORDANE;1428;ASKVOLL;G;Gateadresser og stedsadresser;61.2858030;4.6324810
6988;ASKVOLL;14;SOGN OG FJORDANE;1428;ASKVOLL;P;Postbokser;61.3468200;5.0617100
6991;HØYANGER;14;SOGN OG FJORDANE;1416;HØYANGER;P;Postbokser;61.2185000;6.0748200
6993;HØYANGER;14;SOGN OG FJORDANE;1416;HØYANGER;G;Gateadresser og stedsadresser;61.2211900;6.0814900
6995;KYRKJEBØ;14;SOGN OG FJORDANE;1416;HØYANGER;G;Gateadresser og stedsadresser;61.1652700;5.9435900
6996;VADHEIM;14;SOGN OG FJORDANE;1416;HØYANGER;B;Både gateadresser og postbokser;61.2087000;5.8239400
7003;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3496850;10.3586480
7004;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4305100;10.3950100
7005;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4277310;10.4322480
7006;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4207000;10.3883000
7010;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4347370;10.4002010
7011;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4322400;10.3967900
7012;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4299700;10.3872800
7013;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4267800;10.4020200
7014;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4319900;10.3990400
7015;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4277500;10.4192700
7016;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4235600;10.4081200
7018;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4290370;10.3681650
7019;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4096300;10.3816600
7020;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4201400;10.3566800
7021;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4106000;10.3647700
7022;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4018900;10.3615300
7023;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3935780;10.3706550
7024;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3961200;10.3338200
7025;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4041090;10.3357210
7026;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3854800;10.3303000
7027;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3902700;10.3632700
7028;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3878800;10.3729400
7029;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3772940;10.3629840
7030;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4196480;10.3952960
7031;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4074900;10.3976560
7032;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4064000;10.4158200
7033;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4022200;10.4306500
7034;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4167400;10.4054600
7036;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3965960;10.4222490
7037;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4009300;10.4034800
7038;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3867900;10.4002100
7039;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;B;Både gateadresser og postbokser;63.3479710;10.4794120
7040;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4500200;10.4465800
7041;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4444000;10.4457900
7042;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4380800;10.4268700
7043;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4339600;10.4254400
7044;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4360810;10.4559800
7045;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4364700;10.4551800
7046;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4205510;10.4466250
7047;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4193220;10.4748630
7048;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4120100;10.4596900
7049;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4024100;10.4550700
7050;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4109670;10.4291150
7051;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4101400;10.4400200
7052;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4240100;10.4409600
7053;RANHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4321900;10.5095100
7054;RANHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4215100;10.5451200
7056;RANHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4236300;10.5179400
7057;JONSVATNET;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3816020;10.5571930
7058;JAKOBSLI;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4238800;10.4926500
7059;JAKOBSLI;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.4185700;10.4965300
7070;BOSBERG;16;SØR-TRØNDELAG;1601;TRONDHEIM;B;Både gateadresser og postbokser;63.4225900;10.1492500
7072;HEIMDAL;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3517200;10.3650400
7074;SPONGDAL;16;SØR-TRØNDELAG;1601;TRONDHEIM;B;Både gateadresser og postbokser;63.3579500;10.1638200
7075;TILLER;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3639000;10.3858000
7078;SAUPSTAD;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3644900;10.3553100
7079;FLATÅSEN;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3770000;10.3374900
7080;HEIMDAL;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3477400;10.3537990
7081;SJETNEMARKA;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3693320;10.3965000
7082;KATTEM;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3459900;10.3350600
7083;LEINSTRAND;16;SØR-TRØNDELAG;1601;TRONDHEIM;B;Både gateadresser og postbokser;63.3251700;10.3071100
7088;HEIMDAL;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3561200;10.3479700
7089;HEIMDAL;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3538700;10.3104700
7091;TILLER;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3618500;10.3898100
7092;TILLER;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3515800;10.3849500
7097;SAUPSTAD;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3665600;10.3403900
7098;SAUPSTAD;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3689200;10.3568000
7099;FLATÅSEN;16;SØR-TRØNDELAG;1601;TRONDHEIM;G;Gateadresser og stedsadresser;63.3760600;10.3504900
7100;RISSA;16;SØR-TRØNDELAG;1624;RISSA;G;Gateadresser og stedsadresser;63.5841720;9.9592300
7101;RISSA;16;SØR-TRØNDELAG;1624;RISSA;P;Postbokser;63.5829000;9.9552600
7105;STADSBYGD;16;SØR-TRØNDELAG;1624;RISSA;G;Gateadresser og stedsadresser;63.5108350;10.0145380
7110;FEVÅG;16;SØR-TRØNDELAG;1624;RISSA;B;Både gateadresser og postbokser;63.6855600;9.8571400
7112;HASSELVIKA;16;SØR-TRØNDELAG;1624;RISSA;B;Både gateadresser og postbokser;63.6347400;9.8339800
7113;HUSBYSJØEN;16;SØR-TRØNDELAG;1624;RISSA;B;Både gateadresser og postbokser;63.7527000;10.1351600
7114;RÅKVÅG;16;SØR-TRØNDELAG;1624;RISSA;B;Både gateadresser og postbokser;63.7619550;10.0679610
7119;STADSBYGD;16;SØR-TRØNDELAG;1624;RISSA;P;Postbokser;63.5114300;10.0121400
7120;LEKSVIK;17;NORD-TRØNDELAG;1718;LEKSVIK;G;Gateadresser og stedsadresser;63.6719400;10.6255900
7121;LEKSVIK;17;NORD-TRØNDELAG;1718;LEKSVIK;P;Postbokser;63.6740500;10.6284700
7125;VANVIKAN;17;NORD-TRØNDELAG;1718;LEKSVIK;G;Gateadresser og stedsadresser;63.5548900;10.2166500
7126;VANVIKAN;17;NORD-TRØNDELAG;1718;LEKSVIK;P;Postbokser;63.5535200;10.2222000
7127;OPPHAUG;16;SØR-TRØNDELAG;1621;ØRLAND;P;Postbokser;63.7278900;9.6890000
7128;UTHAUG;16;SØR-TRØNDELAG;1621;ØRLAND;P;Postbokser;63.7261000;9.5989400
7129;BREKSTAD;16;SØR-TRØNDELAG;1621;ØRLAND;P;Postbokser;63.6873100;9.6657900
7130;BREKSTAD;16;SØR-TRØNDELAG;1621;ØRLAND;G;Gateadresser og stedsadresser;63.6888000;9.6600500
7140;OPPHAUG;16;SØR-TRØNDELAG;1621;ØRLAND;G;Gateadresser og stedsadresser;63.7272040;9.6899410
7142;UTHAUG;16;SØR-TRØNDELAG;1621;ØRLAND;G;Gateadresser og stedsadresser;63.7257400;9.5987000
7150;STORFOSNA;16;SØR-TRØNDELAG;1621;ØRLAND;B;Både gateadresser og postbokser;63.6591800;9.4103200
7152;KRÅKVÅG;16;SØR-TRØNDELAG;1621;ØRLAND;G;Gateadresser og stedsadresser;63.6394570;9.3361040
7153;GARTEN;16;SØR-TRØNDELAG;1621;ØRLAND;G;Gateadresser og stedsadresser;63.6426000;9.5214800
7156;LEKSA;16;SØR-TRØNDELAG;1622;AGDENES;G;Gateadresser og stedsadresser;63.5827110;9.3447160
7159;BJUGN;16;SØR-TRØNDELAG;1627;BJUGN;P;Postbokser;63.7653800;9.8083500
7160;BJUGN;16;SØR-TRØNDELAG;1627;BJUGN;G;Gateadresser og stedsadresser;63.7651140;9.8098040
7165;OKSVOLL;16;SØR-TRØNDELAG;1627;BJUGN;G;Gateadresser og stedsadresser;63.8150010;9.6791120
7166;TARVA;16;SØR-TRØNDELAG;1627;BJUGN;G;Gateadresser og stedsadresser;63.8093500;9.4231100
7167;VALLERSUND;16;SØR-TRØNDELAG;1627;BJUGN;G;Gateadresser og stedsadresser;63.8516590;9.7484780
7168;LYSØYSUNDET;16;SØR-TRØNDELAG;1627;BJUGN;B;Både gateadresser og postbokser;63.8848700;9.8698400
7169;ÅFJORD;16;SØR-TRØNDELAG;1630;ÅFJORD;P;Postbokser;63.9647500;10.2111100
7170;ÅFJORD;16;SØR-TRØNDELAG;1630;ÅFJORD;G;Gateadresser og stedsadresser;63.9647500;10.2111100
7176;LINESØYA;16;SØR-TRØNDELAG;1630;ÅFJORD;G;Gateadresser og stedsadresser;64.0202600;9.9124400
7177;REVSNES;16;SØR-TRØNDELAG;1630;ÅFJORD;B;Både gateadresser og postbokser;64.0382600;10.0563900
7178;STOKKØY;16;SØR-TRØNDELAG;1630;ÅFJORD;B;Både gateadresser og postbokser;64.0474500;10.0183700
7180;ROAN;16;SØR-TRØNDELAG;1632;ROAN;B;Både gateadresser og postbokser;64.1817800;10.2170900
7190;BESSAKER;16;SØR-TRØNDELAG;1632;ROAN;G;Gateadresser og stedsadresser;64.2475400;10.3196600
7194;BRANDSFJORD;16;SØR-TRØNDELAG;1632;ROAN;G;Gateadresser og stedsadresser;64.1878650;10.4209580
7200;KYRKSÆTERØRA;16;SØR-TRØNDELAG;1612;HEMNE;G;Gateadresser og stedsadresser;63.2936500;9.0778200
7201;KYRKSÆTERØRA;16;SØR-TRØNDELAG;1612;HEMNE;P;Postbokser;63.2899300;9.0866200
7203;VINJEØRA;16;SØR-TRØNDELAG;1612;HEMNE;G;Gateadresser og stedsadresser;63.2076100;8.9909900
7206;HELLANDSJØEN;16;SØR-TRØNDELAG;1612;HEMNE;G;Gateadresser og stedsadresser;63.4039940;8.9808910
7211;KORSVEGEN;16;SØR-TRØNDELAG;1653;MELHUS;P;Postbokser;63.1606300;10.0994500
7212;KORSVEGEN;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.1659100;10.1031000
7213;GÅSBAKKEN;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.1162200;9.9662100
7221;MELHUS;16;SØR-TRØNDELAG;1653;MELHUS;P;Postbokser;63.2855300;10.2760900
7223;MELHUS;16;SØR-TRØNDELAG;1653;MELHUS;P;Postbokser;63.2855300;10.2760900
7224;MELHUS;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.2863300;10.2796000
7227;GIMSE;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.2748400;10.2442300
7228;KVÅL;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.2314100;10.2800170
7231;LUNDAMO;16;SØR-TRØNDELAG;1653;MELHUS;P;Postbokser;63.1522800;10.2822400
7232;LUNDAMO;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.1516900;10.2858500
7234;LER;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.1977800;10.3088500
7235;LER;16;SØR-TRØNDELAG;1653;MELHUS;P;Postbokser;63.1977500;10.3014700
7236;HOVIN I GAULDAL;16;SØR-TRØNDELAG;1653;MELHUS;G;Gateadresser og stedsadresser;63.0880190;10.2408730
7238;HOVIN I GAULDAL;16;SØR-TRØNDELAG;1653;MELHUS;P;Postbokser;63.1078900;10.2253000
7239;HITRA;16;SØR-TRØNDELAG;1617;HITRA;P;Postbokser;63.6010000;8.9775700
7240;HITRA;16;SØR-TRØNDELAG;1617;HITRA;G;Gateadresser og stedsadresser;63.6020300;8.9679100
7241;ANSNES;16;SØR-TRØNDELAG;1617;HITRA;G;Gateadresser og stedsadresser;63.6378600;8.9933700
7242;KNARRLAGSUND;16;SØR-TRØNDELAG;1617;HITRA;B;Både gateadresser og postbokser;63.6637800;9.0779690
7243;KVENVÆR;16;SØR-TRØNDELAG;1617;HITRA;B;Både gateadresser og postbokser;63.5314300;8.3899000
7246;SANDSTAD;16;SØR-TRØNDELAG;1617;HITRA;G;Gateadresser og stedsadresser;63.5368510;9.1353030
7247;HESTVIKA;16;SØR-TRØNDELAG;1617;HITRA;G;Gateadresser og stedsadresser;63.5650640;9.1962430
7250;MELANDSJØ;16;SØR-TRØNDELAG;1617;HITRA;G;Gateadresser og stedsadresser;63.6287460;8.7299250
7252;DOLMØY;16;SØR-TRØNDELAG;1617;HITRA;G;Gateadresser og stedsadresser;63.6484100;8.7785500
7255;SUNDLANDET;16;SØR-TRØNDELAG;1613;SNILLFJORD;G;Gateadresser og stedsadresser;63.5015400;9.2724400
7256;HEMNSKJELA;16;SØR-TRØNDELAG;1613;SNILLFJORD;G;Gateadresser og stedsadresser;63.4958500;9.1338100
7257;SNILLFJORD;16;SØR-TRØNDELAG;1613;SNILLFJORD;G;Gateadresser og stedsadresser;63.4002090;9.4969800
7259;SNILLFJORD;16;SØR-TRØNDELAG;1613;SNILLFJORD;P;Postbokser;63.4002600;9.5015600
7260;SISTRANDA;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.7284500;8.8334100
7261;SISTRANDA;16;SØR-TRØNDELAG;1620;FRØYA;P;Postbokser;63.7291200;8.8282400
7263;HAMARVIK;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.6969000;8.8070000
7264;HAMARVIK;16;SØR-TRØNDELAG;1620;FRØYA;P;Postbokser;63.6984800;8.8058100
7266;KVERVA;16;SØR-TRØNDELAG;1620;FRØYA;B;Både gateadresser og postbokser;63.7054830;8.5336160
7268;TITRAN;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.6694300;8.3119200
7270;DYRVIK;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.7681100;8.8160000
7273;NORDDYRØY;16;SØR-TRØNDELAG;1620;FRØYA;B;Både gateadresser og postbokser;63.7977900;8.6823600
7280;SULA;16;SØR-TRØNDELAG;1620;FRØYA;B;Både gateadresser og postbokser;63.8461100;8.4586500
7282;BOGØYVÆR;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.8708400;8.5538500
7284;MAUSUND;16;SØR-TRØNDELAG;1620;FRØYA;B;Både gateadresser og postbokser;63.8680400;8.6641500
7285;GJÆSINGEN;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.9271600;8.8990100
7286;SØRBURØY;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.9915500;9.1117600
7287;SAUØY;16;SØR-TRØNDELAG;1620;FRØYA;G;Gateadresser og stedsadresser;63.9979630;9.1747860
7288;SOKNEDAL;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;G;Gateadresser og stedsadresser;62.9481800;10.1877500
7289;SOKNEDAL;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;P;Postbokser;62.9463700;10.1884500
7290;STØREN;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;G;Gateadresser og stedsadresser;63.0371000;10.2840700
